Time [s],Force sensor Rx,Stepper PUL
0.030233750,0,1
0.030250750,1,1
0.030277125,0,1
0.030294125,1,1
0.030363875,0,1
0.030372125,1,1
0.030381125,0,1
0.030389500,1,1
0.030398500,0,1
0.030424125,1,1
0.030450500,0,1
0.030484750,1,1
0.030493875,0,1
0.030502125,1,1
0.030511125,0,1
0.030528125,1,1
0.030537125,0,1
0.030545500,1,1
0.030554500,0,1
0.030562875,1,1
0.030571875,0,1
0.030597500,1,1
0.030623875,0,1
0.030640875,1,1
0.030710500,0,1
0.030718875,1,1
0.030727875,0,1
0.030744875,1,1
0.030753875,0,1
0.030770875,1,1
0.030797250,0,1
0.030805500,1,1
0.030814500,0,1
0.030822875,1,1
0.030831875,0,1
0.030874875,1,1
0.030883875,0,1
0.030892250,1,1
0.030909875,0,1
0.030918250,1,1
0.030927250,0,1
0.030944250,1,1
0.030970625,0,1
0.030978875,1,1
0.031013875,0,1
0.031022250,1,1
0.031039875,0,1
0.031048250,1,1
0.031057250,0,1
0.031091625,1,1
0.031100625,0,1
0.031117625,1,1
0.031143875,0,1
0.031152250,1,1
0.031170000,0,1
0.031178250,1,1
0.031187250,0,1
0.031195625,1,1
0.031230625,0,1
0.031256250,1,1
0.031274000,0,1
0.031290875,1,1
0.031317250,0,1
0.031351625,1,1
0.031378000,0,1
0.031386250,1,1
0.031404000,0,1
0.031412250,1,1
0.031430000,0,1
0.031438250,1,1
0.031447375,0,1
0.031464250,1,1
0.031490625,0,1
0.031499000,1,1
0.031525375,0,1
0.031533625,1,1
0.031551375,0,1
0.031559625,1,1
0.031577375,0,1
0.031585625,1,1
0.031629375,0,1
0.031655000,1,1
0.040011250,0,1
0.040019500,1,1
0.040097875,0,1
0.040106250,1,1
0.040115250,0,1
0.040132250,1,1
0.040141250,0,1
0.040149625,1,1
0.040184625,0,1
0.040218875,1,1
0.040227875,0,1
0.040244875,1,1
0.040271250,0,1
0.040288250,1,1
0.040358000,0,1
0.040366250,1,1
0.040375250,0,1
0.040383625,1,1
0.040392625,0,1
0.040418250,1,1
0.040444625,0,1
0.040479000,1,1
0.040488000,0,1
0.040496250,1,1
0.040505375,0,1
0.040522250,1,1
0.040531375,0,1
0.040539625,1,1
0.040548625,0,1
0.040557000,1,1
0.040566000,0,1
0.040591625,1,1
0.040618000,0,1
0.040635000,1,1
0.040704625,0,1
0.040713000,1,1
0.040722000,0,1
0.040739000,1,1
0.040748000,0,1
0.040765000,1,1
0.040791375,0,1
0.040799625,1,1
0.040808750,0,1
0.040817000,1,1
0.040826000,0,1
0.040869000,1,1
0.040878000,0,1
0.040886375,1,1
0.040904000,0,1
0.040912375,1,1
0.040921375,0,1
0.040938375,1,1
0.040964750,0,1
0.040973000,1,1
0.041008000,0,1
0.041016375,1,1
0.041034125,0,1
0.041042375,1,1
0.041051375,0,1
0.041085750,1,1
0.041094750,0,1
0.041111750,1,1
0.041138125,0,1
0.041146375,1,1
0.041164125,0,1
0.041172375,1,1
0.041181375,0,1
0.041189750,1,1
0.041224750,0,1
0.041250375,1,1
0.041268125,0,1
0.041285125,1,1
0.041311375,0,1
0.041345750,1,1
0.041372125,0,1
0.041380375,1,1
0.041398125,0,1
0.041406375,1,1
0.041424125,0,1
0.041432375,1,1
0.041441500,0,1
0.041458375,1,1
0.041484750,0,1
0.041493125,1,1
0.041519500,0,1
0.041527750,1,1
0.041545500,0,1
0.041553750,1,1
0.041571500,0,1
0.041579750,1,1
0.041623500,0,1
0.041649125,1,1
0.050014000,0,1
0.050022375,1,1
0.050100750,0,1
0.050109000,1,1
0.050118125,0,1
0.050135000,1,1
0.050144125,0,1
0.050152375,1,1
0.050187375,0,1
0.050221750,1,1
0.050230750,0,1
0.050247750,1,1
0.050274125,0,1
0.050291125,1,1
0.050360750,0,1
0.050369125,1,1
0.050378125,0,1
0.050386375,1,1
0.050395500,0,1
0.050421125,1,1
0.050447500,0,1
0.050481750,1,1
0.050490750,0,1
0.050499125,1,1
0.050508125,0,1
0.050525125,1,1
0.050534125,0,1
0.050542500,1,1
0.050551500,0,1
0.050559750,1,1
0.050568750,0,1
0.050594500,1,1
0.050620750,0,1
0.050637750,1,1
0.050707500,0,1
0.050715750,1,1
0.050724875,0,1
0.050741750,1,1
0.050750875,0,1
0.050767750,1,1
0.050794125,0,1
0.050802500,1,1
0.050811500,0,1
0.050819875,1,1
0.050828875,0,1
0.050871875,1,1
0.050880875,0,1
0.050889125,1,1
0.050906875,0,1
0.050915125,1,1
0.050924250,0,1
0.050941125,1,1
0.050967500,0,1
0.050975875,1,1
0.051010875,0,1
0.051019125,1,1
0.051036875,0,1
0.051045125,1,1
0.051054250,0,1
0.051088500,1,1
0.051097500,0,1
0.051114500,1,1
0.051140875,0,1
0.051149250,1,1
0.051166875,0,1
0.051175250,1,1
0.051184250,0,1
0.051192500,1,1
0.051227500,0,1
0.051253250,1,1
0.051270875,0,1
0.051287875,1,1
0.051314250,0,1
0.051322500,1,1
0.051331625,0,1
0.051348500,1,1
0.051374875,0,1
0.051383250,1,1
0.051400875,0,1
0.051409250,1,1
0.051426875,0,1
0.051435250,1,1
0.051444250,0,1
0.051461250,1,1
0.051487625,0,1
0.051495875,1,1
0.051522250,0,1
0.051530625,1,1
0.051548250,0,1
0.051556625,1,1
0.051574250,0,1
0.051625875,1,1
0.051635000,0,1
0.051651875,1,1
0.060025500,0,1
0.060033875,1,1
0.060112250,0,1
0.060120500,1,1
0.060129500,0,1
0.060146500,1,1
0.060155500,0,1
0.060163875,1,1
0.060198875,0,1
0.060233250,1,1
0.060242250,0,1
0.060259250,1,1
0.060285625,0,1
0.060302500,1,1
0.060372250,0,1
0.060380625,1,1
0.060389625,0,1
0.060397875,1,1
0.060406875,0,1
0.060432625,1,1
0.060458875,0,1
0.060467250,1,1
0.060493625,0,1
0.060510625,1,1
0.060519625,0,1
0.060536625,1,1
0.060545625,0,1
0.060553875,1,1
0.060563000,0,1
0.060571250,1,1
0.060580250,0,1
0.060605875,1,1
0.060632250,0,1
0.060649250,1,1
0.060719000,0,1
0.060727250,1,1
0.060736375,0,1
0.060753250,1,1
0.060762375,0,1
0.060779250,1,1
0.060805625,0,1
0.060814000,1,1
0.060823000,0,1
0.060831250,1,1
0.060840375,0,1
0.060883250,1,1
0.060892375,0,1
0.060900625,1,1
0.060918375,0,1
0.060926625,1,1
0.060935625,0,1
0.060952625,1,1
0.060979000,0,1
0.060987375,1,1
0.061022375,0,1
0.061030625,1,1
0.061048375,0,1
0.061056625,1,1
0.061065750,0,1
0.061100000,1,1
0.061109000,0,1
0.061126000,1,1
0.061152375,0,1
0.061160625,1,1
0.061178375,0,1
0.061186625,1,1
0.061195750,0,1
0.061204000,1,1
0.061239000,0,1
0.061264750,1,1
0.061282375,0,1
0.061299375,1,1
0.061325750,0,1
0.061334000,1,1
0.061343125,0,1
0.061360000,1,1
0.061386375,0,1
0.061394750,1,1
0.061412375,0,1
0.061420750,1,1
0.061438375,0,1
0.061446750,1,1
0.061455750,0,1
0.061472750,1,1
0.061499125,0,1
0.061507375,1,1
0.061533750,0,1
0.061542125,1,1
0.061559750,0,1
0.061568125,1,1
0.061585750,0,1
0.061594125,1,1
0.061637750,0,1
0.061663375,1,1
0.070019625,0,1
0.070028000,1,1
0.070106375,0,1
0.070114625,1,1
0.070123750,0,1
0.070140625,1,1
0.070149750,0,1
0.070158000,1,1
0.070193000,0,1
0.070227375,1,1
0.070236375,0,1
0.070253375,1,1
0.070279750,0,1
0.070288000,1,1
0.070297000,0,1
0.070305375,1,1
0.070366375,0,1
0.070374750,1,1
0.070383750,0,1
0.070392000,1,1
0.070401125,0,1
0.070426750,1,1
0.070453125,0,1
0.070461375,1,1
0.070487750,0,1
0.070504750,1,1
0.070513750,0,1
0.070530750,1,1
0.070539750,0,1
0.070548125,1,1
0.070557125,0,1
0.070565375,1,1
0.070574375,0,1
0.070600125,1,1
0.070626375,0,1
0.070643375,1,1
0.070713125,0,1
0.070721375,1,1
0.070730500,0,1
0.070747375,1,1
0.070756500,0,1
0.070773375,1,1
0.070799750,0,1
0.070808125,1,1
0.070817125,0,1
0.070825500,1,1
0.070834500,0,1
0.070877500,1,1
0.070886500,0,1
0.070894750,1,1
0.070912500,0,1
0.070920750,1,1
0.070929750,0,1
0.070946750,1,1
0.070973125,0,1
0.070981500,1,1
0.071016500,0,1
0.071024750,1,1
0.071042500,0,1
0.071050750,1,1
0.071059875,0,1
0.071094125,1,1
0.071103125,0,1
0.071120125,1,1
0.071146500,0,1
0.071154875,1,1
0.071172500,0,1
0.071180875,1,1
0.071189875,0,1
0.071198125,1,1
0.071233250,0,1
0.071258875,1,1
0.071276500,0,1
0.071293500,1,1
0.071319875,0,1
0.071328125,1,1
0.071337250,0,1
0.071354125,1,1
0.071380500,0,1
0.071388875,1,1
0.071406500,0,1
0.071414875,1,1
0.071432500,0,1
0.071440875,1,1
0.071449875,0,1
0.071466875,1,1
0.071493250,0,1
0.071501500,1,1
0.071527875,0,1
0.071536250,1,1
0.071553875,0,1
0.071562250,1,1
0.071579875,0,1
0.071596875,1,1
0.071631875,0,1
0.071657500,1,1
0.080039875,0,1
0.080048125,1,1
0.080126500,0,1
0.080134875,1,1
0.080143875,0,1
0.080160875,1,1
0.080169875,0,1
0.080178125,1,1
0.080213125,0,1
0.080247500,1,1
0.080256500,0,1
0.080273500,1,1
0.080299875,0,1
0.080308125,1,1
0.080317250,0,1
0.080325500,1,1
0.080386500,0,1
0.080394875,1,1
0.080403875,0,1
0.080412125,1,1
0.080421250,0,1
0.080446875,1,1
0.080473250,0,1
0.080481500,1,1
0.080507875,0,1
0.080524875,1,1
0.080533875,0,1
0.080550875,1,1
0.080559875,0,1
0.080568250,1,1
0.080577250,0,1
0.080585500,1,1
0.080594625,0,1
0.080620250,1,1
0.080646625,0,1
0.080663500,1,1
0.080733250,0,1
0.080741625,1,1
0.080750625,0,1
0.080767625,1,1
0.080776625,0,1
0.080793625,1,1
0.080820000,0,1
0.080828250,1,1
0.080837250,0,1
0.080845625,1,1
0.080854625,0,1
0.080897625,1,1
0.080906625,0,1
0.080914875,1,1
0.080932625,0,1
0.080940875,1,1
0.080950000,0,1
0.080966875,1,1
0.080993250,0,1
0.081001625,1,1
0.081036625,0,1
0.081045000,1,1
0.081062625,0,1
0.081071000,1,1
0.081080000,0,1
0.081114250,1,1
0.081123375,0,1
0.081140250,1,1
0.081166625,0,1
0.081175000,1,1
0.081192625,0,1
0.081201000,1,1
0.081210000,0,1
0.081218250,1,1
0.081253375,0,1
0.081279000,1,1
0.081296625,0,1
0.081313625,1,1
0.081340000,0,1
0.081348375,1,1
0.081357375,0,1
0.081374375,1,1
0.081400750,0,1
0.081409000,1,1
0.081426750,0,1
0.081435000,1,1
0.081452750,0,1
0.081461000,1,1
0.081470000,0,1
0.081487000,1,1
0.081513375,0,1
0.081521625,1,1
0.081548000,0,1
0.081556375,1,1
0.081574000,0,1
0.081582375,1,1
0.081600000,0,1
0.081617000,1,1
0.081652125,0,1
0.081677750,1,1
0.090025250,0,1
0.090033625,1,1
0.090112000,0,1
0.090120250,1,1
0.090129375,0,1
0.090146250,1,1
0.090155375,0,1
0.090163625,1,1
0.090198625,0,1
0.090233000,1,1
0.090242000,0,1
0.090259000,1,1
0.090285375,0,1
0.090293625,1,1
0.090302625,0,1
0.090311000,1,1
0.090372000,0,1
0.090380250,1,1
0.090389375,0,1
0.090397625,1,1
0.090406750,0,1
0.090432375,1,1
0.090458750,0,1
0.090467000,1,1
0.090493375,0,1
0.090510375,1,1
0.090519375,0,1
0.090536375,1,1
0.090545375,0,1
0.090553625,1,1
0.090562750,0,1
0.090571000,1,1
0.090580000,0,1
0.090605750,1,1
0.090632125,0,1
0.090640375,1,1
0.090718750,0,1
0.090727000,1,1
0.090736125,0,1
0.090753000,1,1
0.090762125,0,1
0.090779000,1,1
0.090805375,0,1
0.090813750,1,1
0.090822750,0,1
0.090831125,1,1
0.090840125,0,1
0.090883125,1,1
0.090892125,0,1
0.090900375,1,1
0.090918125,0,1
0.090926375,1,1
0.090935375,0,1
0.090952375,1,1
0.090978750,0,1
0.090987125,1,1
0.091022125,0,1
0.091030375,1,1
0.091048125,0,1
0.091056375,1,1
0.091065500,0,1
0.091099750,1,1
0.091108750,0,1
0.091125750,1,1
0.091152125,0,1
0.091160500,1,1
0.091178125,0,1
0.091186500,1,1
0.091195500,0,1
0.091203750,1,1
0.091238750,0,1
0.091264500,1,1
0.091282125,0,1
0.091299125,1,1
0.091325500,0,1
0.091333750,1,1
0.091342875,0,1
0.091359750,1,1
0.091386125,0,1
0.091394500,1,1
0.091412125,0,1
0.091420500,1,1
0.091438125,0,1
0.091446500,1,1
0.091455500,0,1
0.091472500,1,1
0.091498875,0,1
0.091533125,1,1
0.091559500,0,1
0.091567875,1,1
0.091585500,0,1
0.091637125,1,1
0.091646250,0,1
0.091663125,1,1
0.100270875,0,1
0.100279125,1,1
0.100357500,0,1
0.100365750,1,1
0.100374875,0,1
0.100391750,1,1
0.100400875,0,1
0.100409125,1,1
0.100444125,0,1
0.100478500,1,1
0.100487500,0,1
0.100504500,1,1
0.100530875,0,1
0.100539125,1,1
0.100548250,0,1
0.100556500,1,1
0.100617500,0,1
0.100625875,1,1
0.100634875,0,1
0.100643250,1,1
0.100652250,0,1
0.100677875,1,1
0.100704250,0,1
0.100712500,1,1
0.100738875,0,1
0.100755875,1,1
0.100764875,0,1
0.100781875,1,1
0.100790875,0,1
0.100799250,1,1
0.100808250,0,1
0.100816500,1,1
0.100825625,0,1
0.100851250,1,1
0.100877625,0,1
0.100885875,1,1
0.100964250,0,1
0.100972500,1,1
0.100981625,0,1
0.100998500,1,1
0.101007625,0,1
0.101024500,1,1
0.101050875,0,1
0.101059250,1,1
0.101068250,0,1
0.101076625,1,1
0.101085625,0,1
0.101128625,1,1
0.101137625,0,1
0.101145875,1,1
0.101163625,0,1
0.101171875,1,1
0.101181000,0,1
0.101197875,1,1
0.101224250,0,1
0.101232625,1,1
0.101267625,0,1
0.101276000,1,1
0.101293625,0,1
0.101302000,1,1
0.101311000,0,1
0.101345250,1,1
0.101354250,0,1
0.101371250,1,1
0.101397625,0,1
0.101406000,1,1
0.101423625,0,1
0.101432000,1,1
0.101441000,0,1
0.101449250,1,1
0.101484375,0,1
0.101510000,1,1
0.101527625,0,1
0.101544625,1,1
0.101571000,0,1
0.101579375,1,1
0.101588375,0,1
0.101605375,1,1
0.101631625,0,1
0.101640000,1,1
0.101657625,0,1
0.101666000,1,1
0.101683625,0,1
0.101692000,1,1
0.101701000,0,1
0.101718000,1,1
0.101744375,0,1
0.101752625,1,1
0.101779000,0,1
0.101787375,1,1
0.101805000,0,1
0.101813375,1,1
0.101831000,0,1
0.101839375,1,1
0.101883000,0,1
0.101908750,1,1
0.104444375,1,0
0.110030875,0,0
0.110039250,1,0
0.110117625,0,0
0.110125875,1,0
0.110135000,0,0
0.110151875,1,0
0.110161000,0,0
0.110169250,1,0
0.110204250,0,0
0.110238625,1,0
0.110247625,0,0
0.110264625,1,0
0.110291000,0,0
0.110299250,1,0
0.110308250,0,0
0.110316625,1,0
0.110377625,0,0
0.110386000,1,0
0.110395000,0,0
0.110403250,1,0
0.110412375,0,0
0.110438000,1,0
0.110464250,0,0
0.110472625,1,0
0.110499000,0,0
0.110516000,1,0
0.110525000,0,0
0.110542000,1,0
0.110551000,0,0
0.110559250,1,0
0.110568375,0,0
0.110576625,1,0
0.110585625,0,0
0.110611250,1,0
0.110637625,0,0
0.110646000,1,0
0.110724375,0,0
0.110732625,1,0
0.110741750,0,0
0.110758625,1,0
0.110767750,0,0
0.110784625,1,0
0.110811000,0,0
0.110819375,1,0
0.110828375,0,0
0.110836625,1,0
0.110845750,0,0
0.110888750,1,0
0.110897750,0,0
0.110906000,1,0
0.110923750,0,0
0.110932000,1,0
0.110941000,0,0
0.110958000,1,0
0.110984375,0,0
0.110992750,1,0
0.111027750,0,0
0.111036000,1,0
0.111053750,0,0
0.111062000,1,0
0.111071125,0,0
0.111105375,1,0
0.111114375,0,0
0.111131375,1,0
0.111157750,0,0
0.111174750,1,0
0.111183750,0,0
0.111192000,1,0
0.111201125,0,0
0.111209375,1,0
0.111244375,0,0
0.111270125,1,0
0.111287750,0,0
0.111304750,1,0
0.111331125,0,0
0.111339375,1,0
0.111348500,0,0
0.111365375,1,0
0.111391750,0,0
0.111400125,1,0
0.111417750,0,0
0.111426125,1,0
0.111443750,0,0
0.111452125,1,0
0.111461125,0,0
0.111478125,1,0
0.111504500,0,0
0.111512750,1,0
0.111539125,0,0
0.111547500,1,0
0.111565125,0,0
0.111573500,1,0
0.111591125,0,0
0.111608125,1,0
0.111643125,0,0
0.111668750,1,0
0.120033750,0,0
0.120042000,1,0
0.120120375,0,0
0.120128750,1,0
0.120137750,0,0
0.120154750,1,0
0.120163750,0,0
0.120172000,1,0
0.120207125,0,0
0.120241375,1,0
0.120250500,0,0
0.120267375,1,0
0.120293750,0,0
0.120302125,1,0
0.120311125,0,0
0.120319375,1,0
0.120380500,0,0
0.120388750,1,0
0.120397750,0,0
0.120406125,1,0
0.120415125,0,0
0.120440750,1,0
0.120467125,0,0
0.120475500,1,0
0.120501750,0,0
0.120518750,1,0
0.120527750,0,0
0.120544750,1,0
0.120553875,0,0
0.120562125,1,0
0.120571125,0,0
0.120579500,1,0
0.120588500,0,0
0.120614125,1,0
0.120640500,0,0
0.120648750,1,0
0.120727125,0,0
0.120735500,1,0
0.120744500,0,0
0.120761500,1,0
0.120770500,0,0
0.120787500,1,0
0.120813875,0,0
0.120822125,1,0
0.120831250,0,0
0.120839500,1,0
0.120848500,0,0
0.120891500,1,0
0.120900500,0,0
0.120908875,1,0
0.120926500,0,0
0.120934875,1,0
0.120943875,0,0
0.120960875,1,0
0.120987125,0,0
0.120995500,1,0
0.121030500,0,0
0.121038875,1,0
0.121056500,0,0
0.121064875,1,0
0.121073875,0,0
0.121108250,1,0
0.121117250,0,0
0.121134250,1,0
0.121160625,0,0
0.121177500,1,0
0.121186625,0,0
0.121194875,1,0
0.121203875,0,0
